method,suite,setting,seed,split,pair,aggregation,metric,value,source
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,0,test_mixed_c3_to_c2,subject_macro,rank1,0.875,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_0/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,0,test_mixed_c3_to_c2,subject_macro,rank5,0.95,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_0/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,0,test_mixed_c3_to_c2,subject_macro,mAP,0.8252838611602783,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_0/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,0,test_query_micro_overall,query_micro,rank1,0.6480891719745223,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_0/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,0,test_query_micro_overall,query_micro,rank5,0.8439490445859873,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_0/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,0,test_query_micro_overall,query_micro,mAP,0.559815644245049,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_0/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,0,test_query_micro_overall,subject_macro,rank1,0.7036395891690009,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_0/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,0,test_query_micro_overall,subject_macro,rank5,0.8957254901960784,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_0/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,0,test_query_micro_overall,subject_macro,mAP,0.6190790565544539,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_0/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,0,val,query_micro,rank1,0.99,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_0/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,0,val,query_micro,rank5,1.0,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_0/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,0,val,query_micro,mAP,0.8770630416274071,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_0/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,0,val,subject_macro,rank1,0.99,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_0/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,0,val,subject_macro,rank5,1.0,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_0/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,0,val,subject_macro,mAP,0.877063041627407,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_0/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,0,val_c2_to_c3,query_micro,rank1,1.0,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_0/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,0,val_c2_to_c3,query_micro,rank5,1.0,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_0/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,0,val_c2_to_c3,query_micro,mAP,0.9692857146263123,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_0/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,0,val_c2_to_c3,subject_macro,rank1,1.0,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_0/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,0,val_c2_to_c3,subject_macro,rank5,1.0,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_0/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,0,val_c2_to_c3,subject_macro,mAP,0.9692857146263123,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_0/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,0,val_c3_to_c2,query_micro,rank1,0.9,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_0/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,0,val_c3_to_c2,query_micro,rank5,1.0,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_0/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,0,val_c3_to_c2,query_micro,mAP,0.8820535764098167,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_0/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,0,val_c3_to_c2,subject_macro,rank1,0.9,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_0/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,0,val_c3_to_c2,subject_macro,rank5,1.0,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_0/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,0,val_c3_to_c2,subject_macro,mAP,0.8820535764098167,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_0/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,1,diagnostic_fixed5_only_to_special,query_micro,rank1,0.5480093676814989,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_1/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,1,diagnostic_fixed5_only_to_special,query_micro,rank5,0.810304449648712,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_1/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,1,diagnostic_fixed5_only_to_special,query_micro,mAP,0.5748894488574191,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_1/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,1,diagnostic_fixed5_only_to_special,subject_macro,rank1,0.5081751688795714,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_1/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,1,diagnostic_fixed5_only_to_special,subject_macro,rank5,0.7744938271604939,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_1/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,1,diagnostic_fixed5_only_to_special,subject_macro,mAP,0.5449999881276604,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_1/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,1,test_all_personal,query_micro,rank1,0.7611940298507462,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_1/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,1,test_all_personal,query_micro,rank5,0.945273631840796,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_1/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,1,test_all_personal,query_micro,mAP,0.6704164483950505,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_1/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,1,test_all_personal,subject_macro,rank1,0.7638095238095239,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_1/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,1,test_all_personal,subject_macro,rank5,0.9459523809523809,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_1/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,1,test_all_personal,subject_macro,mAP,0.6725220398853222,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_1/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,1,test_fixed5_c4c5_normal,query_micro,rank1,0.5120772946859904,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_1/final_eval/retrieval_metrics.json
