method,suite,setting,pair,aggregation,metric,mean_of_seed_split_means,seed_std,pooled_split_std,num_seeds,num_runs
official_code_lidargaitpp,clip_length,len30_c2c3_full,test_all_personal,query_micro,rank1,0.9990049751243781,0.0,0.001990049751243772,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,test_all_personal,query_micro,rank5,1.0,0.0,0.0,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,test_all_personal,subject_macro,mAP,0.9840108229890359,0.0,0.011766122400180292,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,test_all_personal,subject_macro,rank1,0.999,0.0,0.002000000000000046,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,test_all_personal,subject_macro,rank5,1.0,0.0,0.0,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,test_fixed5_c4c5_normal,query_micro,mAP,0.8168976883813379,0.0,0.060081502772161254,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,test_fixed5_c4c5_normal,query_micro,rank1,0.7816425120772947,0.0,0.10656089413690618,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,test_fixed5_c4c5_normal,query_micro,rank5,0.9043478260869564,0.0,0.06151790291683711,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,test_fixed5_c4c5_normal,subject_macro,mAP,0.8193325166465402,0.0,0.05711864471012764,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,test_fixed5_c4c5_normal,subject_macro,rank1,0.7866023329798516,0.0,0.10316685758091683,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,test_fixed5_c4c5_normal,subject_macro,rank5,0.9066330858960763,0.0,0.05577038562412301,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,test_fixed5_c7,query_micro,mAP,0.7046110067303692,0.0,0.04971361578047746,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,test_fixed5_c7,query_micro,rank1,0.6714285714285715,0.0,0.08989790127172727,1,5
