method,suite,setting,pair,aggregation,metric,mean_of_seed_split_means,seed_std,pooled_split_std,num_seeds,num_runs
pointnet_tmax,clip_length,len1_c2c3_full,val_c3_to_c2,subject_macro,rank1,0.8975,0.0,0.08817596044274198,1,5
pointnet_tmax,clip_length,len1_c2c3_full,val_c3_to_c2,subject_macro,rank5,0.99,0.0,0.020000000000000018,1,5
pointnet_tmax,clip_length,len30_c2c3_full,diagnostic_fixed5_only_to_special,query_micro,mAP,0.8290146753087256,0.0,0.05931926765852876,1,5
pointnet_tmax,clip_length,len30_c2c3_full,diagnostic_fixed5_only_to_special,query_micro,rank1,0.8318501170960187,0.0,0.10538537600318673,1,5
pointnet_tmax,clip_length,len30_c2c3_full,diagnostic_fixed5_only_to_special,query_micro,rank5,0.9367681498829039,0.0,0.041286933716232335,1,5
pointnet_tmax,clip_length,len30_c2c3_full,diagnostic_fixed5_only_to_special,subject_macro,mAP,0.803093276802224,0.0,0.06477794371745645,1,5
pointnet_tmax,clip_length,len30_c2c3_full,diagnostic_fixed5_only_to_special,subject_macro,rank1,0.7984430701141394,0.0,0.10228947158964474,1,5
pointnet_tmax,clip_length,len30_c2c3_full,diagnostic_fixed5_only_to_special,subject_macro,rank5,0.9127477987421383,0.0,0.05675967504492998,1,5
pointnet_tmax,clip_length,len30_c2c3_full,test_all_personal,query_micro,mAP,0.794055039367499,0.0,0.03723326522770586,1,5
pointnet_tmax,clip_length,len30_c2c3_full,test_all_personal,query_micro,rank1,0.8463408402290862,0.0,0.02551600089598663,1,5
pointnet_tmax,clip_length,len30_c2c3_full,test_all_personal,query_micro,rank5,0.9390869726700574,0.0,0.010829367206359958,1,5
pointnet_tmax,clip_length,len30_c2c3_full,test_all_personal,subject_macro,mAP,0.794179519580678,0.0,0.03689633747192474,1,5
pointnet_tmax,clip_length,len30_c2c3_full,test_all_personal,subject_macro,rank1,0.8461226551226553,0.0,0.02533599916207294,1,5
pointnet_tmax,clip_length,len30_c2c3_full,test_all_personal,subject_macro,rank5,0.9388051948051949,0.0,0.010925907810308423,1,5
pointnet_tmax,clip_length,len30_c2c3_full,test_fixed5_c4c5_normal,query_micro,mAP,0.7145330470037345,0.0,0.09236964603047355,1,5
pointnet_tmax,clip_length,len30_c2c3_full,test_fixed5_c4c5_normal,query_micro,rank1,0.6956521739130436,0.0,0.14255710416172387,1,5
pointnet_tmax,clip_length,len30_c2c3_full,test_fixed5_c4c5_normal,query_micro,rank5,0.8685990338164251,0.0,0.07762008799379685,1,5
pointnet_tmax,clip_length,len30_c2c3_full,test_fixed5_c4c5_normal,subject_macro,mAP,0.71242451933114,0.0,0.09076316498223762,1,5
pointnet_tmax,clip_length,len30_c2c3_full,test_fixed5_c4c5_normal,subject_macro,rank1,0.6950742311770944,0.0,0.13599884483991462,1,5
pointnet_tmax,clip_length,len30_c2c3_full,test_fixed5_c4c5_normal,subject_macro,rank5,0.8645217391304347,0.0,0.07989104111166336,1,5
pointnet_tmax,clip_length,len30_c2c3_full,test_fixed5_c7,query_micro,mAP,0.715392291237201,0.0,0.0868105636145371,1,5
pointnet_tmax,clip_length,len30_c2c3_full,test_fixed5_c7,query_micro,rank1,0.7442857142857143,0.0,0.11306490821376787,1,5
pointnet_tmax,clip_length,len30_c2c3_full,test_fixed5_c7,query_micro,rank5,0.877142857142857,0.0,0.08564282735612494,1,5
pointnet_tmax,clip_length,len30_c2c3_full,test_fixed5_c7,subject_macro,mAP,0.6349865267860393,0.0,0.09951889523516676,1,5
pointnet_tmax,clip_length,len30_c2c3_full,test_fixed5_c7,subject_macro,rank1,0.6241666666666668,0.0,0.15322119994018815,1,5
pointnet_tmax,clip_length,len30_c2c3_full,test_fixed5_c7,subject_macro,rank5,0.805,0.0,0.11688669727560957,1,5
pointnet_tmax,clip_length,len30_c2c3_full,test_fixed5_to_personal,query_micro,mAP,0.7424818620823398,0.0,0.05668402227578889,1,5
pointnet_tmax,clip_length,len30_c2c3_full,test_fixed5_to_personal,query_micro,rank1,0.7663366336633664,0.0,0.058608509255242525,1,5
pointnet_tmax,clip_length,len30_c2c3_full,test_fixed5_to_personal,query_micro,rank5,0.910891089108911,0.0,0.020768492042973284,1,5
pointnet_tmax,clip_length,len30_c2c3_full,test_fixed5_to_personal,subject_macro,mAP,0.7416221715566658,0.0,0.056736512086146426,1,5
pointnet_tmax,clip_length,len30_c2c3_full,test_fixed5_to_personal,subject_macro,rank1,0.7656190476190476,0.0,0.059300839531670965,1,5
pointnet_tmax,clip_length,len30_c2c3_full,test_fixed5_to_personal,subject_macro,rank5,0.9100952380952382,0.0,0.02106764830228242,1,5
pointnet_tmax,clip_length,len30_c2c3_full,test_fixed5_to_special,query_micro,mAP,0.7331695682829381,0.0,0.09121429316403433,1,5
pointnet_tmax,clip_length,len30_c2c3_full,test_fixed5_to_special,query_micro,rank1,0.7269320843091335,0.0,0.14920514207279956,1,5
pointnet_tmax,clip_length,len30_c2c3_full,test_fixed5_to_special,query_micro,rank5,0.8908665105386417,0.0,0.06411218222864139,1,5
pointnet_tmax,clip_length,len30_c2c3_full,test_fixed5_to_special,subject_macro,mAP,0.7047709380514456,0.0,0.09013329236900589,1,5
pointnet_tmax,clip_length,len30_c2c3_full,test_fixed5_to_special,subject_macro,rank1,0.6933956673654788,0.0,0.13616368220514077,1,5
pointnet_tmax,clip_length,len30_c2c3_full,test_fixed5_to_special,subject_macro,rank5,0.856505031446541,0.0,0.07836268609214142,1,5
pointnet_tmax,clip_length,len30_c2c3_full,test_general_to_personal,query_micro,mAP,0.8466727982141515,0.0,0.06457586463866227,1,5
pointnet_tmax,clip_length,len30_c2c3_full,test_general_to_personal,query_micro,rank1,0.9300392156862746,0.0,0.04609459874901985,1,5
pointnet_tmax,clip_length,len30_c2c3_full,test_general_to_personal,query_micro,rank5,0.9695392156862745,0.0,0.03609174413376908,1,5
pointnet_tmax,clip_length,len30_c2c3_full,test_general_to_personal,subject_macro,mAP,0.8477592120935971,0.0,0.06545011881379617,1,5
pointnet_tmax,clip_length,len30_c2c3_full,test_general_to_personal,subject_macro,rank1,0.9301818181818182,0.0,0.046281210152967496,1,5
pointnet_tmax,clip_length,len30_c2c3_full,test_general_to_personal,subject_macro,rank5,0.9696818181818182,0.0,0.036174393939076635,1,5
pointnet_tmax,clip_length,len30_c2c3_full,test_mixed_c2_to_c3,query_micro,mAP,0.9196985560572809,0.0,0.035948137996635064,1,5
pointnet_tmax,clip_length,len30_c2c3_full,test_mixed_c2_to_c3,query_micro,rank1,0.96,0.0,0.04636809247747852,1,5
pointnet_tmax,clip_length,len30_c2c3_full,test_mixed_c2_to_c3,query_micro,rank5,0.9800000000000001,0.0,0.039999999999999994,1,5
pointnet_tmax,clip_length,len30_c2c3_full,test_mixed_c2_to_c3,subject_macro,mAP,0.9196985560572809,0.0,0.035948137996635064,1,5
pointnet_tmax,clip_length,len30_c2c3_full,test_mixed_c2_to_c3,subject_macro,rank1,0.96,0.0,0.04636809247747852,1,5
pointnet_tmax,clip_length,len30_c2c3_full,test_mixed_c2_to_c3,subject_macro,rank5,0.9800000000000001,0.0,0.039999999999999994,1,5
pointnet_tmax,clip_length,len30_c2c3_full,test_mixed_c3_to_c2,query_micro,mAP,0.888661643250121,0.0,0.02932777635501924,1,5
pointnet_tmax,clip_length,len30_c2c3_full,test_mixed_c3_to_c2,query_micro,rank1,0.8977777777777778,0.0,0.0356335949129435,1,5
pointnet_tmax,clip_length,len30_c2c3_full,test_mixed_c3_to_c2,query_micro,rank5,0.9800000000000001,0.0,0.024494897427831803,1,5
pointnet_tmax,clip_length,len30_c2c3_full,test_mixed_c3_to_c2,subject_macro,mAP,0.888661643250121,0.0,0.02932777635501924,1,5
pointnet_tmax,clip_length,len30_c2c3_full,test_mixed_c3_to_c2,subject_macro,rank1,0.8977777777777778,0.0,0.0356335949129435,1,5
pointnet_tmax,clip_length,len30_c2c3_full,test_mixed_c3_to_c2,subject_macro,rank5,0.9800000000000001,0.0,0.024494897427831803,1,5
pointnet_tmax,clip_length,len30_c2c3_full,test_query_micro_overall,query_micro,mAP,0.7527572140535407,0.0,0.06652353192191256,1,5
pointnet_tmax,clip_length,len30_c2c3_full,test_query_micro_overall,query_micro,rank1,0.7652757490860911,0.0,0.1042504773012966,1,5
pointnet_tmax,clip_length,len30_c2c3_full,test_query_micro_overall,query_micro,rank5,0.9064112178003395,0.0,0.04342747538912011,1,5
pointnet_tmax,clip_length,len30_c2c3_full,test_query_micro_overall,subject_macro,mAP,0.7788092773727203,0.0,0.04048137154834898,1,5
pointnet_tmax,clip_length,len30_c2c3_full,test_query_micro_overall,subject_macro,rank1,0.8175112172141583,0.0,0.04711546836319597,1,5
pointnet_tmax,clip_length,len30_c2c3_full,test_query_micro_overall,subject_macro,rank5,0.918684513199219,0.0,0.03126441697883681,1,5
pointnet_tmax,clip_length,len30_c2c3_full,val,query_micro,mAP,0.9389114322931158,0.0,0.03627519737601669,1,5
pointnet_tmax,clip_length,len30_c2c3_full,val,query_micro,rank1,0.9720392156862745,0.0,0.0325179629771928,1,5
pointnet_tmax,clip_length,len30_c2c3_full,val,query_micro,rank5,0.9940392156862746,0.0,0.0048674866193964845,1,5
pointnet_tmax,clip_length,len30_c2c3_full,val,subject_macro,mAP,0.9394941291754895,0.0,0.03579547331784275,1,5
pointnet_tmax,clip_length,len30_c2c3_full,val,subject_macro,rank1,0.9721818181818183,0.0,0.03259873749013013,1,5
pointnet_tmax,clip_length,len30_c2c3_full,val,subject_macro,rank5,0.9941818181818182,0.0,0.004762109401348648,1,5
pointnet_tmax,clip_length,len30_c2c3_full,val_c2_to_c3,query_micro,mAP,0.9477328649163246,0.0,0.050368187314197316,1,5
pointnet_tmax,clip_length,len30_c2c3_full,val_c2_to_c3,query_micro,rank1,0.9400000000000001,0.0,0.09695359714832658,1,5
pointnet_tmax,clip_length,len30_c2c3_full,val_c2_to_c3,query_micro,rank5,1.0,0.0,0.0,1,5
pointnet_tmax,clip_length,len30_c2c3_full,val_c2_to_c3,subject_macro,mAP,0.9477328649163246,0.0,0.050368187314197316,1,5
pointnet_tmax,clip_length,len30_c2c3_full,val_c2_to_c3,subject_macro,rank1,0.9400000000000001,0.0,0.09695359714832658,1,5
pointnet_tmax,clip_length,len30_c2c3_full,val_c2_to_c3,subject_macro,rank5,1.0,0.0,0.0,1,5
pointnet_tmax,clip_length,len30_c2c3_full,val_c3_to_c2,query_micro,mAP,0.9643968257308007,0.0,0.032668711822962285,1,5
pointnet_tmax,clip_length,len30_c2c3_full,val_c3_to_c2,query_micro,rank1,0.99,0.0,0.020000000000000018,1,5
pointnet_tmax,clip_length,len30_c2c3_full,val_c3_to_c2,query_micro,rank5,1.0,0.0,0.0,1,5
pointnet_tmax,clip_length,len30_c2c3_full,val_c3_to_c2,subject_macro,mAP,0.9643968257308007,0.0,0.032668711822962285,1,5
pointnet_tmax,clip_length,len30_c2c3_full,val_c3_to_c2,subject_macro,rank1,0.99,0.0,0.020000000000000018,1,5
pointnet_tmax,clip_length,len30_c2c3_full,val_c3_to_c2,subject_macro,rank5,1.0,0.0,0.0,1,5
pointnet_tmax,clip_length,len4_c2c3_full,diagnostic_fixed5_only_to_special,query_micro,mAP,0.7331755662794973,0.0,0.013802537706411907,1,5
pointnet_tmax,clip_length,len4_c2c3_full,diagnostic_fixed5_only_to_special,query_micro,rank1,0.7615925058548009,0.0,0.023717075224678513,1,5
pointnet_tmax,clip_length,len4_c2c3_full,diagnostic_fixed5_only_to_special,query_micro,rank5,0.9255269320843091,0.0,0.021330768218708565,1,5
pointnet_tmax,clip_length,len4_c2c3_full,diagnostic_fixed5_only_to_special,subject_macro,mAP,0.7097537917159139,0.0,0.016255083890603136,1,5
pointnet_tmax,clip_length,len4_c2c3_full,diagnostic_fixed5_only_to_special,subject_macro,rank1,0.7359206382483112,0.0,0.02790101693133104,1,5
pointnet_tmax,clip_length,len4_c2c3_full,diagnostic_fixed5_only_to_special,subject_macro,rank5,0.9038831586303285,0.0,0.025414017046058366,1,5
pointnet_tmax,clip_length,len4_c2c3_full,test_all_personal,query_micro,mAP,0.758014551784491,0.0,0.03735770769327899,1,5
pointnet_tmax,clip_length,len4_c2c3_full,test_all_personal,query_micro,rank1,0.8455396858344969,0.0,0.0346076236942642,1,5
pointnet_tmax,clip_length,len4_c2c3_full,test_all_personal,query_micro,rank5,0.9593880473797899,0.0,0.005798210321575589,1,5
pointnet_tmax,clip_length,len4_c2c3_full,test_all_personal,subject_macro,mAP,0.7595804461567999,0.0,0.03628825072346318,1,5
pointnet_tmax,clip_length,len4_c2c3_full,test_all_personal,subject_macro,rank1,0.8464963924963925,0.0,0.03411509349303821,1,5
pointnet_tmax,clip_length,len4_c2c3_full,test_all_personal,subject_macro,rank5,0.9598090428090428,0.0,0.00638352564613353,1,5
pointnet_tmax,clip_length,len4_c2c3_full,test_fixed5_c4c5_normal,query_micro,mAP,0.6161668873423539,0.0,0.09668155741044068,1,5
pointnet_tmax,clip_length,len4_c2c3_full,test_fixed5_c4c5_normal,query_micro,rank1,0.6405797101449275,0.0,0.17029516557313856,1,5
pointnet_tmax,clip_length,len4_c2c3_full,test_fixed5_c4c5_normal,query_micro,rank5,0.8531400966183575,0.0,0.05306098634877674,1,5
pointnet_tmax,clip_length,len4_c2c3_full,test_fixed5_c4c5_normal,subject_macro,mAP,0.6144605763504323,0.0,0.09599452453515797,1,5
pointnet_tmax,clip_length,len4_c2c3_full,test_fixed5_c4c5_normal,subject_macro,rank1,0.6379809119830329,0.0,0.16826213683512187,1,5
pointnet_tmax,clip_length,len4_c2c3_full,test_fixed5_c4c5_normal,subject_macro,rank5,0.8496203605514315,0.0,0.05430595667282887,1,5
pointnet_tmax,clip_length,len4_c2c3_full,test_fixed5_c7,query_micro,mAP,0.5886533687902349,0.0,0.05816358027946695,1,5
pointnet_tmax,clip_length,len4_c2c3_full,test_fixed5_c7,query_micro,rank1,0.6371428571428572,0.0,0.06314867458657239,1,5
pointnet_tmax,clip_length,len4_c2c3_full,test_fixed5_c7,query_micro,rank5,0.8485714285714285,0.0,0.03790428331834742,1,5
pointnet_tmax,clip_length,len4_c2c3_full,test_fixed5_c7,subject_macro,mAP,0.5190417281227807,0.0,0.05782794452503392,1,5
pointnet_tmax,clip_length,len4_c2c3_full,test_fixed5_c7,subject_macro,rank1,0.5658333333333333,0.0,0.09227638135273594,1,5
pointnet_tmax,clip_length,len4_c2c3_full,test_fixed5_c7,subject_macro,rank5,0.7920833333333334,0.0,0.042315777199526915,1,5
pointnet_tmax,clip_length,len4_c2c3_full,test_fixed5_to_personal,query_micro,mAP,0.7456986982190963,0.0,0.05724214440840236,1,5
pointnet_tmax,clip_length,len4_c2c3_full,test_fixed5_to_personal,query_micro,rank1,0.8415841584158417,0.0,0.055657304247743365,1,5
pointnet_tmax,clip_length,len4_c2c3_full,test_fixed5_to_personal,query_micro,rank5,0.9782178217821782,0.0,0.009700949476369031,1,5
pointnet_tmax,clip_length,len4_c2c3_full,test_fixed5_to_personal,subject_macro,mAP,0.7472654141563745,0.0,0.057185547934883736,1,5
pointnet_tmax,clip_length,len4_c2c3_full,test_fixed5_to_personal,subject_macro,rank1,0.8424761904761905,0.0,0.05562622262917848,1,5
pointnet_tmax,clip_length,len4_c2c3_full,test_fixed5_to_personal,subject_macro,rank5,0.9784761904761904,0.0,0.00950665121026119,1,5
pointnet_tmax,clip_length,len4_c2c3_full,test_fixed5_to_special,query_micro,mAP,0.6180680794514872,0.0,0.08169746264482972,1,5
pointnet_tmax,clip_length,len4_c2c3_full,test_fixed5_to_special,query_micro,rank1,0.6360655737704918,0.0,0.13405607181369653,1,5
pointnet_tmax,clip_length,len4_c2c3_full,test_fixed5_to_special,query_micro,rank5,0.8711943793911008,0.0,0.042232558609273455,1,5
pointnet_tmax,clip_length,len4_c2c3_full,test_fixed5_to_special,subject_macro,mAP,0.5930874899841834,0.0,0.07980762372020156,1,5
pointnet_tmax,clip_length,len4_c2c3_full,test_fixed5_to_special,subject_macro,rank1,0.6041643139995341,0.0,0.13289270735624756,1,5
pointnet_tmax,clip_length,len4_c2c3_full,test_fixed5_to_special,subject_macro,rank5,0.8434453761938038,0.0,0.04713921738590634,1,5
pointnet_tmax,clip_length,len4_c2c3_full,test_general_to_personal,query_micro,mAP,0.7683984929501426,0.0,0.03585537744940478,1,5
pointnet_tmax,clip_length,len4_c2c3_full,test_general_to_personal,query_micro,rank1,0.8486666666666667,0.0,0.03396730454095198,1,5
pointnet_tmax,clip_length,len4_c2c3_full,test_general_to_personal,query_micro,rank5,0.9391960784313726,0.0,0.020699456816428614,1,5
pointnet_tmax,clip_length,len4_c2c3_full,test_general_to_personal,subject_macro,mAP,0.7699737808934667,0.0,0.034672543440238686,1,5
pointnet_tmax,clip_length,len4_c2c3_full,test_general_to_personal,subject_macro,rank1,0.8498181818181818,0.0,0.033522657935213356,1,5
