method,suite,setting,pair,aggregation,metric,mean_of_seed_split_means,seed_std,pooled_split_std,num_seeds,num_runs
mph_gait,clip_length,len4_c2c3_full,test_all_personal,subject_macro,rank1,0.8291390091390092,0.0,0.02197081482639313,1,5
mph_gait,clip_length,len4_c2c3_full,test_all_personal,subject_macro,rank5,0.9419028379028378,0.0,0.013898068000765009,1,5
mph_gait,clip_length,len4_c2c3_full,test_fixed5_c4c5_normal,query_micro,mAP,0.6058267219738972,0.0,0.08036273484619089,1,5
mph_gait,clip_length,len4_c2c3_full,test_fixed5_c4c5_normal,query_micro,rank1,0.6657004830917874,0.0,0.10416874954159266,1,5
mph_gait,clip_length,len4_c2c3_full,test_fixed5_c4c5_normal,query_micro,rank5,0.872463768115942,0.0,0.05253053997707512,1,5
mph_gait,clip_length,len4_c2c3_full,test_fixed5_c4c5_normal,subject_macro,mAP,0.6056872542328927,0.0,0.081790270816905,1,5
mph_gait,clip_length,len4_c2c3_full,test_fixed5_c4c5_normal,subject_macro,rank1,0.6647985153764581,0.0,0.10540290035198521,1,5
mph_gait,clip_length,len4_c2c3_full,test_fixed5_c4c5_normal,subject_macro,rank5,0.8693849416755037,0.0,0.05422465093976393,1,5
mph_gait,clip_length,len4_c2c3_full,test_fixed5_c7,query_micro,mAP,0.5939298759507281,0.0,0.05677183222552028,1,5
mph_gait,clip_length,len4_c2c3_full,test_fixed5_c7,query_micro,rank1,0.6542857142857142,0.0,0.08325029876761979,1,5
mph_gait,clip_length,len4_c2c3_full,test_fixed5_c7,query_micro,rank5,0.8814285714285715,0.0,0.060541771715477415,1,5
mph_gait,clip_length,len4_c2c3_full,test_fixed5_c7,subject_macro,mAP,0.5244892745651304,0.0,0.06788752776130741,1,5
mph_gait,clip_length,len4_c2c3_full,test_fixed5_c7,subject_macro,rank1,0.56375,0.0,0.11380874551437407,1,5
mph_gait,clip_length,len4_c2c3_full,test_fixed5_c7,subject_macro,rank5,0.8204166666666666,0.0,0.07395569244111269,1,5
mph_gait,clip_length,len4_c2c3_full,test_fixed5_to_personal,query_micro,mAP,0.7202442071594224,0.0,0.06002998938146362,1,5
mph_gait,clip_length,len4_c2c3_full,test_fixed5_to_personal,query_micro,rank1,0.8277227722772278,0.0,0.04954453862652199,1,5
mph_gait,clip_length,len4_c2c3_full,test_fixed5_to_personal,query_micro,rank5,0.9623762376237623,0.0,0.019198732108579503,1,5
mph_gait,clip_length,len4_c2c3_full,test_fixed5_to_personal,subject_macro,mAP,0.7208620164050232,0.0,0.05967028132382127,1,5
mph_gait,clip_length,len4_c2c3_full,test_fixed5_to_personal,subject_macro,rank1,0.8280952380952382,0.0,0.048558354916528476,1,5
mph_gait,clip_length,len4_c2c3_full,test_fixed5_to_personal,subject_macro,rank5,0.9623809523809523,0.0,0.019401475035679384,1,5
mph_gait,clip_length,len4_c2c3_full,test_fixed5_to_special,query_micro,mAP,0.6114982188393556,0.0,0.0795625591663685,1,5
mph_gait,clip_length,len4_c2c3_full,test_fixed5_to_special,query_micro,rank1,0.6604215456674474,0.0,0.1053187396538094,1,5
mph_gait,clip_length,len4_c2c3_full,test_fixed5_to_special,query_micro,rank5,0.8814988290398127,0.0,0.04111654584984497,1,5
mph_gait,clip_length,len4_c2c3_full,test_fixed5_to_special,subject_macro,mAP,0.5925157905686482,0.0,0.08368804390288019,1,5
mph_gait,clip_length,len4_c2c3_full,test_fixed5_to_special,subject_macro,rank1,0.6358825064057768,0.0,0.10700403461118652,1,5
mph_gait,clip_length,len4_c2c3_full,test_fixed5_to_special,subject_macro,rank5,0.8572688795713953,0.0,0.04541417086508596,1,5
mph_gait,clip_length,len4_c2c3_full,test_general_to_personal,query_micro,mAP,0.7542946397490506,0.0,0.0747383925595905,1,5
mph_gait,clip_length,len4_c2c3_full,test_general_to_personal,query_micro,rank1,0.8237450980392158,0.0,0.055846648380476385,1,5
mph_gait,clip_length,len4_c2c3_full,test_general_to_personal,query_micro,rank5,0.9178529411764705,0.0,0.037419301867473886,1,5
mph_gait,clip_length,len4_c2c3_full,test_general_to_personal,subject_macro,mAP,0.7563697510514069,0.0,0.075403743116695,1,5
mph_gait,clip_length,len4_c2c3_full,test_general_to_personal,subject_macro,rank1,0.8262727272727274,0.0,0.055621507226213306,1,5
mph_gait,clip_length,len4_c2c3_full,test_general_to_personal,subject_macro,rank5,0.9191363636363636,0.0,0.037298328236748106,1,5
mph_gait,clip_length,len4_c2c3_full,test_mixed_c2_to_c3,query_micro,mAP,0.7873997980397609,0.0,0.05350436182648521,1,5
mph_gait,clip_length,len4_c2c3_full,test_mixed_c2_to_c3,query_micro,rank1,0.8172222222222223,0.0,0.05545546539319014,1,5
mph_gait,clip_length,len4_c2c3_full,test_mixed_c2_to_c3,query_micro,rank5,0.925,0.0,0.054772255750516606,1,5
mph_gait,clip_length,len4_c2c3_full,test_mixed_c2_to_c3,subject_macro,mAP,0.7873997980397609,0.0,0.05350436182648521,1,5
mph_gait,clip_length,len4_c2c3_full,test_mixed_c2_to_c3,subject_macro,rank1,0.8172222222222223,0.0,0.05545546539319014,1,5
mph_gait,clip_length,len4_c2c3_full,test_mixed_c2_to_c3,subject_macro,rank5,0.925,0.0,0.054772255750516606,1,5
mph_gait,clip_length,len4_c2c3_full,test_mixed_c3_to_c2,query_micro,mAP,0.8121475365550982,0.0,0.03920611205681446,1,5
